Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Large Class,Jellyfin.Data,Jellyfin.Data.Entities,CustomItemDisplayPreferences,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,34,0,38,0,0,0,0,0,0,0,0,19,15,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,Chapter,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,1,38,0,0,0,0,0,1,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,Company,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,1,38,0,0,0,0,0,1,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,CompanyMetadata,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,0,38,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,ItemMetadata,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,1,38,0,0,0,0,0,1,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,MovieMetadata,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,0,38,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,MusicAlbumMetadata,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,0,38,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities,Preference,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,34,1,38,0,0,0,0,0,1,0,0,19,15,0,0,0,0,1,0,0,0,0,0
