Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Large Class,ShareX,ShareX,ImageInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,2,1173,0,0,0,0,0,2,0,0,1173,599,0,0,0,0,1,0,0,0,0,0
Large Class,ShareX,ShareX,Program,,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,115,116,599,15,1173,0,0,0,0,0,21,0,0,1173,599,0,0,0,0,1,0,0,0,0,7
Large Class,ShareX,ShareX,TaskManager,,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,116,599,17,1173,0,0,0,0,0,18,0,0,1173,599,0,0,0,0,1,0,0,0,0,1
Large Class,ShareX,ShareX,WatchFolderManager,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,8,1173,0,0,0,0,0,8,0,0,1173,599,0,0,0,0,1,0,0,0,0,0
Large Class,ShareX,ShareX,WatchFolderSettings,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,0,1173,0,0,0,0,0,0,0,0,1173,599,0,0,0,0,1,0,0,0,0,0
Large Class,ShareX,ShareX,ApplicationConfig,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,115,116,599,0,1173,0,0,0,0,0,0,0,0,1173,599,0,0,0,0,1,0,0,0,71,1
Large Class,ShareX,ShareX,TaskInfo,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,116,599,2,1173,0,0,0,0,0,2,0,0,1173,599,0,0,0,0,1,0,0,0,1,1
