Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,GitCommands,GitCommands,CommitDataManager,"CreateFromRevision(GitRevision revision, IReadOnlyList<ObjectId>? children)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,188,531,4,869,0,0,0,0,0,7,0,0,452,257,0,0,0,0,2,2,2,0,0,4
Feature Envy,GitCommands,GitCommands.Git,GitItemStatusConverter,"FromStatusCharacter(StagedStatus staged, string fileName, char x)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,188,531,1,869,0,0,0,0,0,1,0,0,52,36,0,0,0,0,3,0,0,0,0,0
Feature Envy,GitCommands,GitCommands,GitModule,GetRebasePatchFiles(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,61,188,531,83,869,0,0,0,0,0,183,0,0,452,257,0,0,0,0,0,2,2,2,4,22
Feature Envy,GitCommands,GitCommands,GitModule,GetFileContentsAsync(string? path),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,61,188,531,83,869,0,0,0,0,0,183,0,0,452,257,0,0,0,0,1,2,2,0,4,22
Feature Envy,GitCommands,GitCommands,GitModule,GetFileContentsAsync(GitItemStatus file),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,61,188,531,83,869,0,0,0,0,0,183,0,0,452,257,0,0,0,0,1,2,2,2,4,22
