Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,Duplicati.Library.Main,Duplicati.Library.Main.Operation,BackupHandler,"CompactIfRequired(BackendManager backend, long lastVolumeSize)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,200,328,3,931,0,0,0,0,0,12,0,0,98,39,0,0,0,0,2,3,2.5,0,4,8
Feature Envy,Duplicati.Library.Main,Duplicati.Library.Main,Controller,CheckAutoVacuumInterval(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,200,328,10,931,0,0,0,0,0,43,0,0,175,33,0,0,0,0,0,3,2.3333333333333335,0,9,12
Feature Envy,Duplicati.Library.Main,Duplicati.Library.Main.Operation.Backup,SpillCollectorProcess,"UploadVolumeAndIndex(SpillVolumeRequest target, IWriteChannel<IUploadRequest> outputChannel, Options options, BackupDatabase database)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,200,328,2,931,0,0,0,0,0,2,0,0,87,13,0,0,0,0,4,3,2.5,0,0,0
Feature Envy,Duplicati.Library.Main,Duplicati.Library.Main.Operation.Common,IndexVolumeCreator,"CreateIndexVolume(string blockname, Options options, Common.DatabaseCommon database)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,200,328,1,931,0,0,0,0,0,1,0,0,44,9,0,0,0,0,3,5,2.2142857142857144,0,0,0
Feature Envy,Duplicati.Library.Main,Duplicati.Library.Main.Operation,PurgeFilesHandler,"DoRun(Database.LocalPurgeDatabase db, Library.Utility.IFilter filter, Action<System.Data.IDbCommand, long, string> filtercommand, float pgoffset, float pgspan)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,200,328,1,931,0,0,0,0,0,3,0,0,98,39,0,0,0,0,5,4,2.420289855072464,0,0,1
