Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,Sonarr.Api,NzbDrone.Api.Episodes,EpisodeResourceMapper,ToResource(this Episode model),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,137,129,2,245,0,0,0,0,0,2,0,0,12,8,0,0,0,0,1,0,0,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Episodes,EpisodeResourceMapper,ToResource(this IEnumerable<Episode> models),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,137,129,2,245,0,0,0,0,0,2,0,0,12,8,0,0,0,0,1,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Restrictions,RestrictionResourceMapper,ToResource(this ReleaseProfile model),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,129,3,245,0,0,0,0,0,3,0,0,8,3,0,0,0,0,1,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Restrictions,RestrictionResourceMapper,ToResource(this IEnumerable<ReleaseProfile> models),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,129,3,245,0,0,0,0,0,3,0,0,8,3,0,0,0,0,1,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,"ToResource(this Core.Tv.Series model, bool includeSeasonImages = false)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,2,3,3,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,ToModel(this SeriesResource resource),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,1,3,3,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,"ToModel(this SeriesResource resource, Core.Tv.Series series)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,2,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,"ToResource(this IEnumerable<Core.Tv.Series> series, bool includeSeasonImages)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,2,2,2,0,0,0
