Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.FileUploaders,AmazonS3NewFileUploaderService,CheckConfig(UploadersConfig config),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,442,696,3,1275,0,0,0,0,0,3,0,0,352,235,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.FileUploaders,StreamableFileUploaderService,"CreateUploader(UploadersConfig config, TaskReferenceHelper taskInfo)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,442,696,3,1275,0,0,0,0,0,3,0,0,352,235,0,0,0,0,2,0,0,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.FileUploaders,Teknik,GetAccessToken(string code),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,185,442,696,5,1275,0,0,0,0,0,5,0,0,352,235,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib,GoogleOAuth2,GetAccessToken(string code),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,442,696,2,1275,0,0,0,0,0,6,0,0,701,282,0,0,0,0,1,2,2,0,0,4
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib,OAuthManager,"GenerateQuery(string url, Dictionary<string, string> args, HttpMethod httpMethod, OAuthInfo oauth)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,442,696,9,1275,0,0,0,0,0,12,0,0,701,282,0,0,0,0,4,0,0,1,0,12
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib,OAuthManager,"GenerateQuery(string url, Dictionary<string, string> args, HttpMethod httpMethod, OAuthInfo oauth, out Dictionary<string, string> parameters)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,442,696,9,1275,0,0,0,0,0,12,0,0,701,282,0,0,0,0,5,2,2,7,0,12
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.ImageUploaders,ImmioUploader,"Upload(Stream stream, string fileName)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,442,696,1,1275,0,0,0,0,0,1,0,0,85,71,0,0,0,0,2,2,2,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.URLShorteners,PolrURLShortenerService,"CreateShortener(UploadersConfig config, TaskReferenceHelper taskInfo)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,442,696,3,1275,0,0,0,0,0,3,0,0,63,52,0,0,0,0,2,0,0,0,0,0
