Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.Data,SqliteItemRepository,"SaveMediaStreams(Guid id, List<MediaStream> streams, CancellationToken cancellationToken)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,217,775,68,1533,0,0,0,0,0,98,0,0,166,119,0,0,0,0,3,2,2,1,0,26
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.EntryPoints,ExternalPortForwarding,GetConfigIdentifier(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,217,775,2,1533,0,0,0,0,0,12,0,0,44,11,0,0,0,0,0,2,2,0,3,8
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.Library.Validators,PeopleValidator,"ValidatePeople(CancellationToken cancellationToken, IProgress<double> progress)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,217,775,0,1533,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2,3,2.066666666666667,0,0,3
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.LiveTv,LiveTvManager,"GetProgram(ProgramInfo info, Dictionary<Guid, LiveTvProgram> allExistingPrograms, LiveTvChannel channel, ChannelType channelType, string serviceName, CancellationToken cancellationToken)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,217,775,21,1533,0,0,0,0,0,72,0,0,91,24,0,0,0,0,6,3,2.05,0,4,19
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.LiveTv,LiveTvManager,"GetProgram(string id, CancellationToken cancellationToken, User user = null)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,217,775,21,1533,0,0,0,0,0,72,0,0,91,24,0,0,0,0,3,2,2,1,4,19
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.Security,AuthenticationRepository,Update(AuthenticationInfo info),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,217,775,9,1533,0,0,0,0,0,10,0,0,10,9,0,0,0,0,1,3,2.235294117647059,0,0,1
