Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,ShareX,ShareX,CaptureActiveWindow,Execute(TaskSettings taskSettings),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,1,1173,0,0,0,0,0,1,0,0,1173,599,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX,ShareX,SettingManager,Import(string archivePath),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,115,116,599,15,1173,0,0,0,0,0,20,0,0,1173,599,0,0,0,0,1,2,2,0,0,7
Feature Envy,ShareX,ShareX,TaskHelpers,CheckFFmpeg(TaskSettings taskSettings),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,87,1173,0,0,0,0,0,87,0,0,1173,599,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX,ShareX,TaskHelpers,FindMenuIcon(T value),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,87,1173,0,0,0,0,0,87,0,0,1173,599,0,0,0,0,1,0,0,0,0,0
Feature Envy,ShareX,ShareX,TaskHelpers,FindMenuIcon(int index),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,87,1173,0,0,0,0,0,87,0,0,1173,599,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX,ShareX,WorkerTask,DoUpload(int retry = 0),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,116,599,30,1173,0,0,0,0,0,44,0,0,1173,599,0,0,0,0,1,3,2.2,6,3,3
Feature Envy,ShareX,ShareX,WorkerTask,DoFileJobs(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,116,599,30,1173,0,0,0,0,0,44,0,0,1173,599,0,0,0,0,0,4,2.6666666666666665,1,3,3
