Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Data Class,Files,Files.Filesystem.Permissions,RulesForUser,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,422,1646,4,2139,0,0,0,0,0,5,0,0,20,18,0,0,0,0,1,0,0,0,4,2
Data Class,Files,Files.ViewModels,NavToolbarViewModel,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,422,1646,17,2139,0,0,0,0,0,21,0,0,157,97,0,0,0,0,1,0,0,0,19,18
Data Class,Files,Files.ViewModels.Dialogs,DynamicDialogViewModel,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,422,1646,0,2139,0,0,0,0,0,1,0,0,14,11,0,0,0,0,1,0,0,0,17,16
Data Class,Files,Files.Filesystem.Search,FolderSearch,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,422,1646,10,2139,0,0,0,0,0,13,0,0,13,10,0,0,0,0,1,0,0,0,1,1
Data Class,Files,Files.DataModels.NavigationControlItems,LocationItem,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,422,1646,1,2139,0,0,0,0,0,1,0,0,7,7,0,0,0,0,1,0,0,0,2,1
Data Class,Files,Files.ViewModels,SelectedItemsPropertiesViewModel,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,24,422,1646,1,2139,0,0,0,0,0,1,0,0,157,97,0,0,0,0,1,0,0,0,64,51
