Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Data Class,ScreenToGif,ScreenToGif.Controls,NullableIntegerBox,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,69,503,1956,15,2782,0,0,0,0,0,17,0,0,585,336,0,0,0,0,1,0,0,0,2,1
Data Class,ScreenToGif,ScreenToGif.Controls,SelectControl,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,69,503,1956,18,2782,0,0,0,0,0,40,0,0,585,336,0,0,0,0,1,0,0,0,26,14
Data Class,ScreenToGif,ScreenToGif.Controls,IntegerBox,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,69,503,1956,15,2782,0,0,0,0,0,19,0,0,585,336,0,0,0,0,1,0,0,0,2,1
Data Class,ScreenToGif,ScreenToGif.ImageUtil.Psd.AditionalLayers,Metadata,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,503,1956,0,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Data Class,ScreenToGif,ScreenToGif.Controls,LightWindow,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,69,503,1956,10,2782,0,0,0,0,0,13,0,0,585,336,0,0,0,0,1,0,0,0,2,1
