Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Data Class,Jackett.Common,Jackett.Common.Indexers,IndexerResult,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,287,587,0,801,0,0,0,0,0,0,0,0,455,362,0,0,0,0,1,0,0,0,1,0
Data Class,Jackett.Common,Jackett.Common.Models,TorznabCapabilities,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,287,587,6,801,0,0,0,0,0,12,0,0,52,30,0,0,0,0,1,0,0,0,4,0
Data Class,Jackett.Common,Jackett.Common.Models,TrackerCache,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,287,587,0,801,0,0,0,0,0,0,0,0,52,30,0,0,0,0,1,0,0,0,1,0
Data Class,Jackett.Common,Jackett.Common.Models,TrackerCacheQuery,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,287,587,0,801,0,0,0,0,0,0,0,0,52,30,0,0,0,0,1,0,0,0,1,0
